ObjectId(6284914972c0ad6a3b118f56),3889769,آپارتمان,"
تهرانپارس بزرگراه رسالت
",1401/02/28,3,1,63,33000000,2079000000
ObjectId(6284914c72c0ad6a3b118f57),3878081,آپارتمان,"
یوسف آباد خ بیستون
",1401/02/28,4,3,162,43827000,7100000000
ObjectId(6284914f72c0ad6a3b118f58),3856889,آپارتمان,"
دبستان بالاتر از ك فردوسی
",1401/02/28,3,1,50,38000000,1900000000
ObjectId(6284915172c0ad6a3b118f59),3889768,آپارتمان,"
تهرانپارس خ 208غربی
",1401/02/28,4,2,95,40000000,3800000000
ObjectId(6284915372c0ad6a3b118f5a),3889767,آپارتمان,"
دریان نو خ همایونشهر جنوبی
",1401/02/28,2,2,84,45500000,3822000000
ObjectId(6284915672c0ad6a3b118f5b),3824569,آپارتمان,"
یوسف آباد خ اسد آبادی
",1401/02/28,6,2,150,73000000,10950000000
ObjectId(6284915872c0ad6a3b118f5c),3889766,آپارتمان,"
اتوبان بابایی شهرك شهیدبهشتی
",1401/02/28,15,2,95,47360000,4500000000
ObjectId(6284915b72c0ad6a3b118f5d),3889765,آپارتمان,"
ستارخان خ دریان نو
",1401/02/28,2,2,96,50000000,4800000000
ObjectId(6284915d72c0ad6a3b118f5e),3828757,آپارتمان,"
یوسف آباد خ اسدآبادی
",1401/02/28,1,2,78,57692000,4500000000
ObjectId(6284915f72c0ad6a3b118f5f),3843139,آپارتمان,"
ظفر نونهالان خ شكرآبی
",1401/02/28,1,2,78,51282000,4000000000
ObjectId(6284916172c0ad6a3b118f60),3889764,آپارتمان,"
تهرانپارس سه راه تهرانپارس
",1401/02/28,4,1,48,31250000,1500000000
ObjectId(6284916472c0ad6a3b118f61),3889763,آپارتمان,"
جشنواره خ نقدی
",1401/02/28,5,1,53,30000000,1590000000
ObjectId(6284916672c0ad6a3b118f62),3323941,آپارتمان,"
یوسف آباد خ بیستون
",1401/02/28,3,2,147,49659000,7300000000
ObjectId(6284916972c0ad6a3b118f63),3843234,آپارتمان,"
شهرآراء خ پاتریس لومومبا
",1401/02/28,2,6,372,59139000,22000000000
ObjectId(6284916b72c0ad6a3b118f64),3889762,آپارتمان,"
ولنجك بلوار دانشجو
",1401/02/28,5,3,160,112500000,18000000000
ObjectId(6284916e72c0ad6a3b118f65),3889761,آپارتمان,"
فرجام خ اردیبهشت جنوبی
",1401/02/28,1,2,77,36000000,2772000000
ObjectId(6284917072c0ad6a3b118f66),3889760,آپارتمان,"
ظفر نونهالان خ دانشگر
",1401/02/28,2,3,90,52222000,4700000000
ObjectId(6284917372c0ad6a3b118f67),3666877,آپارتمان,,1401/02/28,4,2,97,29280000,2050000000
ObjectId(6284917572c0ad6a3b118f68),3530119,کلنگی,"
فرشته خ فیاض بخش
",1401/02/28,0,0,330,283375000,2.25E+11
ObjectId(6284917772c0ad6a3b118f69),3805584,آپارتمان,"
سئول روبروی باشگاه انقلاب نیایش
",1401/02/28,4,2,125,56000000,7000000000
ObjectId(6284917a72c0ad6a3b118f6a),3855468,آپارتمان,"
جشنواره خ امین
",1401/02/28,1,1,55,13630000,750000000
ObjectId(6284917c72c0ad6a3b118f6b),3836855,آپارتمان,"
بزرگراه ارتش بلوار اوشان بلوارمحك
",1401/02/28,8,2,107,61000000,6527000000
ObjectId(6284917f72c0ad6a3b118f6c),3836582,آپارتمان,"
تهرانپارس خ 105
",1401/02/28,4,1,70,29280000,2050000000
ObjectId(6284918272c0ad6a3b118f6d),3889758,آپارتمان,"
امیرآباد كارگرشمالی بالاتراز جلال
",1401/02/28,7,3,155,75000000,11625000000
ObjectId(6284918472c0ad6a3b118f6e),3832431,آپارتمان,"
جشنواره 4راه سیدالشهدا خ گودرزی
",1401/02/28,4,1,56,25000000,1400000000
ObjectId(6284918772c0ad6a3b118f6f),3442782,آپارتمان,"
تهران پارس خ رشید
",1401/02/28,4,3,146,64720000,9450000000
ObjectId(6284918a72c0ad6a3b118f70),3889757,آپارتمان,,1401/02/28,3,2,72,28160000,2250000000
ObjectId(6284918c72c0ad6a3b118f71),3588151,آپارتمان,"
دربند گلابدره خ اسداللهی خ خوشدل
",1401/02/28,1,1,75,30000000,2250000000
ObjectId(6284918f72c0ad6a3b118f72),3889756,آپارتمان,"
تهرانپارس خ 212شرقی
",1401/02/28,4,2,71,28160000,2000000000
ObjectId(6284919172c0ad6a3b118f73),3821650,آپارتمان,"
نیاوران جمشیدیه
",1401/02/28,2,3,224,115000000,25760000000
ObjectId(6284919472c0ad6a3b118f74),3567044,آپارتمان,"
قیطریه چیذر بلوار 35 متری خ خراسانی
",1401/02/28,3,3,143,60000000,8580000000
ObjectId(6284919672c0ad6a3b118f75),3496090,آپارتمان,,1401/02/28,3,3,90,62850000,8800000000
ObjectId(6284919972c0ad6a3b118f76),3434730,آپارتمان,"
میرداماد میدان مادر
",1401/02/28,3,2,150,120000000,18000000000
ObjectId(6284919b72c0ad6a3b118f77),3853841,آپارتمان,"
تهرانپارس خ 140
",1401/02/28,4,3,140,62850000,8800000000
ObjectId(6284919d72c0ad6a3b118f78),3525573,آپارتمان,"
فرمانیه خ دوقوز
",1401/02/28,5,3,130,73076000,9500000000
ObjectId(6284919f72c0ad6a3b118f79),3889755,آپارتمان,"
پونك سردارجنگل
",1401/02/28,0,3,127,51181000,6500000000
ObjectId(628491a172c0ad6a3b118f7a),3665283,آپارتمان,"
تهران پارس میدان شاهد خ خیری
",1401/02/28,2,2,76,31570000,2400000000
ObjectId(628491a472c0ad6a3b118f7b),3435504,آپارتمان,"
ظفر زرگنده خ عمرانی
",1401/02/28,4,2,63,59047000,3720000000
ObjectId(628491a772c0ad6a3b118f7c),3740991,آپارتمان,"
آیت الله كاشانی خ بهنام
",1401/02/28,4,2,98,40816000,4000000000
ObjectId(628491a872c0ad6a3b118f7d),3753976,آپارتمان,"
فرمانیه بلوار اندرزگو خ مهدی زاده
",1401/02/28,4,2,75,100000000,7500000000
ObjectId(628491ab72c0ad6a3b118f7e),3889754,آپارتمان,"
ظفر زرگنده خ دلیری
",1401/02/28,1,2,87,56321000,4900000000
ObjectId(628491ad72c0ad6a3b118f7f),3772996,آپارتمان,"
آیت الله كاشانی بلوار اباذر
",1401/02/28,7,2,75,86666000,6500000000
ObjectId(628491af72c0ad6a3b118f80),3583756,آپارتمان,"
دریان نو خ همایونشهر جنوبی
",1401/02/28,3,2,76,28947000,2200000000
ObjectId(628491b172c0ad6a3b118f81),3672476,آپارتمان,"
جشنواره خ امین
",1401/02/28,2,2,84,26780000,2250000000
ObjectId(628491b372c0ad6a3b118f82),3820097,آپارتمان,"
آجودانیه نرسیده به بانك شهر
",1401/02/28,4,3,148,100000000,14800000000
ObjectId(628491b572c0ad6a3b118f83),3889753,آپارتمان,"
ستاری هجرت
",1401/02/28,10,2,91,70000000,6370000000
ObjectId(628491b972c0ad6a3b118f84),3843458,آپارتمان,"
صادقیه شهرك امید
",1401/02/28,2,3,128,50000000,6400000000
ObjectId(628491bb72c0ad6a3b118f85),3889752,آپارتمان,"
نیاوران خ جماران
",1401/02/28,1,4,285,115000000,32775000000
ObjectId(628491be72c0ad6a3b118f86),3889750,آپارتمان,"
تهرانپارس بلوار پروین خ 214
",1401/02/28,1,2,80,42000000,3360000000
ObjectId(628491c072c0ad6a3b118f87),3889749,آپارتمان,"
جنت آّباد مركزی بلوار بعثت
",1401/02/28,3,2,86,56976000,4900000000
ObjectId(628491c272c0ad6a3b118f88),3829887,آپارتمان,"
تهرانپارس خ 103
",1401/02/28,3,1,51,37250000,1900000000
ObjectId(628491c472c0ad6a3b118f89),3855919,آپارتمان,"
شهرك غرب خ درختی
",1401/02/28,4,1,64,60937000,3900000000
ObjectId(628491c772c0ad6a3b118f8a),3790598,آپارتمان,"
ستاری پیامبر مركزی
",1401/02/28,13,1,73,50000000,3650000000
ObjectId(628491c972c0ad6a3b118f8b),3783968,آپارتمان,"
جردن نرسیده به خ خلیل زاده
",1401/02/28,7,3,148,62000000,9176000000
ObjectId(628491cb72c0ad6a3b118f8c),3889748,آپارتمان,"
پونك 35متری گلستان سوسن آّبادی
",1401/02/28,1,2,103,70000000,7210000000
ObjectId(628491cd72c0ad6a3b118f8d),3889747,آپارتمان,"
ستاری خ طور
",1401/02/28,2,3,126,38888000,4900000000
ObjectId(628491d072c0ad6a3b118f8e),3880252,آپارتمان,"
شهرك غرب بلوار فرحزادی
",1401/02/28,3,2,68,75000000,5100000000
ObjectId(628491d272c0ad6a3b118f8f),3841473,آپارتمان,"
ولیعصر بالاتر از پارك ملت
",1401/02/28,1,2,80,86250000,6900000000
ObjectId(628491d572c0ad6a3b118f90),3889746,آپارتمان,"
اشرفی اصفهانی باغ فیض
",1401/02/28,4,2,64,39843000,2550000000
ObjectId(628491d772c0ad6a3b118f91),3843586,آپارتمان,"
جنت آباد مركزی كندروی نیایش
",1401/02/28,2,3,115,57000000,6555000000
ObjectId(628491d972c0ad6a3b118f92),3889745,آپارتمان,"
پونك خ طالقانی
",1401/02/28,0,2,61,40163000,2450000000
ObjectId(628491dc72c0ad6a3b118f93),3889744,آپارتمان,"
مطهری كوه نور
",1401/02/28,4,2,102,40686000,4150000000
ObjectId(628491de72c0ad6a3b118f94),3889743,آپارتمان,"
بلوار مرزداران خ اطاعتی
",1401/02/28,3,2,88,70000000,6160000000
ObjectId(628491e072c0ad6a3b118f95),3889742,آپارتمان,"
امیرآباد كارگرشمالی نرسیده به نصرت
",1401/02/28,4,2,83,33734000,2800000000
ObjectId(628491e372c0ad6a3b118f96),3840476,آپارتمان,"
آرژانتین خ الوند
",1401/02/28,3,2,116,55000000,6380000000
ObjectId(628491e572c0ad6a3b118f97),3883220,آپارتمان,"
كردستان بلوارآزادگان
",1401/02/28,3,2,113,42477000,4800000000
ObjectId(628491e872c0ad6a3b118f98),3883295,آپارتمان,"
محمودیه خ میرشریفی
",1401/02/28,1,2,112,89280000,10000000000
ObjectId(628491ea72c0ad6a3b118f99),3889741,آپارتمان,"
هنگام خ هشتم
",1401/02/28,3,1,65,25840000,1680000000
ObjectId(628491ed72c0ad6a3b118f9a),3889740,آپارتمان,"
سراج كوی سروش
",1401/02/28,4,1,50,29000000,1450000000
ObjectId(628491f072c0ad6a3b118f9b),3889739,آپارتمان,"
نیرودریائی كوی شیرین
",1401/02/28,1,2,74,35130000,2600000000
ObjectId(628491f272c0ad6a3b118f9c),3889738,آپارتمان,"
هنگام سازمان آب
",1401/02/28,3,1,66,29000000,1914000000
ObjectId(628491f572c0ad6a3b118f9d),3889737,آپارتمان,"
فرجام غربی خ عبادی
",1401/02/28,2,2,83,44570000,3700000000
ObjectId(628491f872c0ad6a3b118f9e),3235645,آپارتمان,"
فرجام نرسیده به میدان 100
",1401/02/28,2,1,60,40000000,2400000000
ObjectId(628491fb72c0ad6a3b118f9f),3568653,تجاری,,1401/02/27,0,0,200,44570000,3700000000
ObjectId(628491fd72c0ad6a3b118fa0),3589654,آپارتمان,"
شهرآرا نرسیده به خ نوزدهم
",1401/02/27,8,2,78,26282000,2050000000
ObjectId(6284920072c0ad6a3b118fa1),3573328,مغازه,"
ستارخان بازار بزرگ سنتی ستارخان
",1401/02/27,1,0,42,35714000,1500000000
ObjectId(6284920372c0ad6a3b118fa2),3739185,آپارتمان,"
جردن چهارراه جهان كودك
",1401/02/27,2,3,148,58000000,8584000000
ObjectId(6284920572c0ad6a3b118fa3),3669303,آپارتمان,"
صادقیه بلوار شهدای صادقیه
",1401/02/27,1,3,210,65000000,13650000000
ObjectId(6284920872c0ad6a3b118fa4),3467244,آپارتمان,"
طرشت شمالی كوی مختار ك باغ كاج
",1401/02/27,5,2,101,36633000,3700000000
ObjectId(6284920a72c0ad6a3b118fa5),3889733,آپارتمان,"
جنت آباد مركزی 35 متری گلستان
",1401/02/27,5,3,132,67500000,8910000000
ObjectId(6284920d72c0ad6a3b118fa6),3824739,اداری,"
جردن بلوار مینا
",1401/02/27,2,0,70,85000000,5950000000
ObjectId(6284921072c0ad6a3b118fa7),3840029,ویلا,"
شهرك راه آهن شهرك چشمه خ گلها
",1401/02/27,0,2,190,85000000,25585000000
ObjectId(6284921372c0ad6a3b118fa8),3878917,آپارتمان,"
طرشت خ تیموری بلوارصالحی
",1401/02/27,4,3,140,45500000,6370000000
ObjectId(6284921672c0ad6a3b118fa9),3824267,آپارتمان,"
طرشت خ تیموری بلوارصالحی خ فرهاد حسین مردی
",1401/02/27,4,3,130,45500000,5915000000
ObjectId(6284921a72c0ad6a3b118faa),3889725,آپارتمان,"
نارمك میدان 71
",1401/02/27,4,1,53,37735000,2000000000
ObjectId(6284921c72c0ad6a3b118fab),3835350,آپارتمان,"
جردن نرسیده به خ تندیس
",1401/02/27,2,3,135,55000000,7425000000
ObjectId(6284921f72c0ad6a3b118fac),3836530,آپارتمان,"
نارمك خ بختیاری
",1401/02/27,0,2,105,68000000,7140000000
ObjectId(6284922272c0ad6a3b118fad),3841474,ویلا,"
اشرفی اصفهانی باغ فیض
",1401/02/27,0,5,300,165562000,1.00E+11
ObjectId(6284922572c0ad6a3b118fae),3836313,مغازه,"
ستارخان بازارسنتی
",1401/02/27,0,0,21,57142000,1200000000
ObjectId(6284922872c0ad6a3b118faf),2742674,مغازه,"
اشرفی اصفهانی چهار راه باغ فیض
",1401/02/27,1,0,18,100000000,1800000000
ObjectId(6284922a72c0ad6a3b118fb0),3755381,آپارتمان,"
ستارخان توحید خ پرچم
",1401/02/27,4,2,83,27710000,2300000000
ObjectId(6284922d72c0ad6a3b118fb1),3585254,کلنگی,"
پونك 35 متری گلستان
",1401/02/27,0,0,500,160000000,40000000000
ObjectId(6284922f72c0ad6a3b118fb2),3464772,مغازه,"
میدان توحید خ ستارخان
",1401/02/27,0,0,30,333330000,15000000000
ObjectId(6284923272c0ad6a3b118fb3),3739901,آپارتمان,"
ستارخان خ شادمان
",1401/02/27,1,2,90,38000000,3420000000
ObjectId(6284923472c0ad6a3b118fb4),2658990,مغازه,"
اشرفی اصفهانی باغ فیض
",1401/02/27,0,0,5,400000000,2000000000
ObjectId(6284923672c0ad6a3b118fb5),2624849,مغازه,"
صادقیه نرسیده به چهار راه خسرو
",1401/02/27,1,0,13,100000000,1300000000
ObjectId(6284923872c0ad6a3b118fb6),3741401,آپارتمان,"
محمد علی جناح خ سازمان آب شهرك امید
",1401/02/27,2,3,128,59760000,7650000000
ObjectId(6284923a72c0ad6a3b118fb7),3879154,آپارتمان,"
شهرك راه آهن بلوارامیركبیر
",1401/02/27,18,2,88,70454000,6200000000
ObjectId(6284923c72c0ad6a3b118fb8),3879257,اداری,"
طرشت بلوار تیموری
",1401/02/27,1,1,116,47413000,5500000000
ObjectId(6284923e72c0ad6a3b118fb9),3471794,آپارتمان,"
دریان نو خ 5
",1401/02/27,5,3,190,46000000,8740000000
ObjectId(6284924172c0ad6a3b118fba),3532083,زمین,"
سیمون بولیوار خ حصارك
",1401/02/27,0,0,0,10000000,1700000000
ObjectId(6284924372c0ad6a3b118fbb),3743375,آپارتمان,"
دریان نو خ پنجم
",1401/02/27,4,2,107,37000000,3959000000
ObjectId(6284924672c0ad6a3b118fbc),3527288,زمین,"
جنت آباد مركزی شاهین شمالی
",1401/02/27,0,0,0,90000000,24300000000
ObjectId(6284924872c0ad6a3b118fbd),3889702,آپارتمان,"
سهروردی شمالی خ اندیشه
",1401/02/27,3,2,104,40384000,4200000000
ObjectId(6284924a72c0ad6a3b118fbe),3889699,آپارتمان,"
عباس آباد خ پاكستان
",1401/02/27,5,2,78,33974000,2650000000
ObjectId(6284924d72c0ad6a3b118fbf),3654337,کلنگی,"
شهرك راه آهن انتهای بلوار هاشم زاده ك قائم
",1401/02/27,0,0,350,100000000,30000000000
ObjectId(6284924f72c0ad6a3b118fc0),3889692,آپارتمان,"
هفت تیر خ بهارشمالی
",1401/02/27,1,2,69,42028000,2900000000
ObjectId(6284925272c0ad6a3b118fc1),3854386,آپارتمان,"
گیشا نرسیده به خ 24
",1401/02/27,0,3,160,110000000,17600000000
ObjectId(6284925572c0ad6a3b118fc2),3854388,آپارتمان,"
اشرفی اصفهانی باغ فیض خ 22 بهمن
",1401/02/27,1,2,114,65000000,7410000000
ObjectId(6284925872c0ad6a3b118fc3),3889686,آپارتمان,"
مینی سیتی شهرك محلاتی بلوار بسیج غرب
",1401/02/27,2,2,98,112244000,11000000000
ObjectId(6284925a72c0ad6a3b118fc4),3889677,آپارتمان,"
سهروردی شمالی خ اندیشه
",1401/02/27,4,2,87,43678000,3800000000
ObjectId(6284925d72c0ad6a3b118fc5),3855634,آپارتمان,"
جنت آباد شمالی خ بهارستان
",1401/02/27,1,2,109,50458000,5500000000
ObjectId(6284925f72c0ad6a3b118fc6),3822302,مغازه,"
ظفر زرگنده نرسیده به خ عمران
",1401/02/27,0,0,18,166666000,3000000000
ObjectId(6284926172c0ad6a3b118fc7),3166196,آپارتمان,"
پونك چهارراه ایران زمین
",1401/02/27,0,3,124,80645000,10000000000
ObjectId(6284926372c0ad6a3b118fc8),3333273,آپارتمان,"
شهر زیبا خ آشوری
",1401/02/27,1,2,111,45000000,4995000000
ObjectId(6284926572c0ad6a3b118fc9),2046210,اداری,"
میرداماد نرسیده به ولیعصر
",1401/02/27,9,5,128,62000000,7936000000
ObjectId(6284926872c0ad6a3b118fca),3196476,آپارتمان,"
یوسف آباد خ هجدهم
",1401/02/27,4,2,133,46000000,6118000000
ObjectId(6284926b72c0ad6a3b118fcb),3819987,مغازه,"
تهران پارس بلوار پروین شهرك شاهد نبش خ 178 شرقی
",1401/02/27,0,0,12,200000000,2400000000
ObjectId(6284926d72c0ad6a3b118fcc),2685588,مستغلات,"
بلواركشاورز فلسطین شمالی
",1401/02/27,0,16,760,106666000,32000000000
ObjectId(6284926f72c0ad6a3b118fcd),3756792,آپارتمان,"
مطهری خ تركمنستان
",1401/02/27,1,3,113,65000000,7345000000
ObjectId(6284927172c0ad6a3b118fce),3524099,آپارتمان,"
شهرك راه آهن میدان دریاچه خ جوزانی غربی
",1401/02/27,17,2,120,65000000,7800000000
ObjectId(6284927472c0ad6a3b118fcf),3465442,اداری,"
انقلاب خ ابوریحان
",1401/02/27,4,2,107,46728000,5000000000
ObjectId(6284927672c0ad6a3b118fd0),3879164,آپارتمان,"
شهرك راه آهن خ اقاقیا
",1401/02/27,2,2,106,60000000,6360000000
ObjectId(6284927972c0ad6a3b118fd1),3602607,اداری,"
سهروردی شمالی بالاتر از میرزایی زینالی
",1401/02/27,3,1,55,45454000,2500000000
ObjectId(6284927c72c0ad6a3b118fd2),3879163,آپارتمان,"
ستاری میدان دانشگاه خ مخابرات
",1401/02/27,7,2,105,55000000,5775000000
ObjectId(6284927e72c0ad6a3b118fd3),3437365,اداری,"
فرجام بین خاور و ولیعصر
",1401/02/27,3,2,70,37142000,2600000000
ObjectId(6284928172c0ad6a3b118fd4),3879133,آپارتمان,"
شهران جنوبی نرسیده به خ مطهری
",1401/02/27,2,2,110,60000000,6600000000
ObjectId(6284928372c0ad6a3b118fd5),3668240,اداری,"
عباس آباد نرسیده به مفتح
",1401/02/27,2,2,76,59210000,4500000000
ObjectId(6284928672c0ad6a3b118fd6),3741513,ویلا,"
بلوار فردوس شرق خ عقیل
",1401/02/27,0,3,120,99000000,17424000000
ObjectId(6284928872c0ad6a3b118fd7),3889669,آپارتمان,"
دربند خ سازمان آب
",1401/02/27,2,3,140,72000000,10080000000
ObjectId(6284928b72c0ad6a3b118fd8),3879103,آپارتمان,"
جنت آباد 20 متری گلستان
",1401/02/27,2,2,75,56000000,4200000000
ObjectId(6284928d72c0ad6a3b118fd9),3854841,ویلا,"
بلوارفردوس غرب لاله مركزی
",1401/02/27,0,3,200,110000000,63800000000
ObjectId(6284929072c0ad6a3b118fda),3829280,مغازه,"
پیروزی چهارراه كوكاكولا
",1401/02/27,0,0,12,1500000000,18000000000
ObjectId(6284929272c0ad6a3b118fdb),3521923,اداری,"
انقلاب بعد از فردوسی
",1401/02/27,3,2,105,55000000,5775000000
ObjectId(6284929572c0ad6a3b118fdc),3884227,اداری,"
انقلاب بعد از فردوسی
",1401/02/27,4,2,67,55000000,3685000000
ObjectId(6284929872c0ad6a3b118fdd),3879862,آپارتمان,"
جنت آباد 20 متری گلستان
",1401/02/27,4,2,111,58000000,6438000000
ObjectId(6284929a72c0ad6a3b118fde),3879860,آپارتمان,"
دهكده المپیك خ جدی اردبیلی
",1401/02/27,1,2,117,34000000,3978000000
ObjectId(6284929c72c0ad6a3b118fdf),3327504,مغازه,"
یوسف آباد خ اسد آبادی
",1401/02/27,0,0,21,308641000,12500000000
ObjectId(6284929f72c0ad6a3b118fe0),3654462,آپارتمان,"
تهران نو میدان اطلاعات
",1401/02/27,3,3,121,33057000,4000000000
ObjectId(628492a272c0ad6a3b118fe1),3334222,مغازه,"
صادقیه بالاتر از فلكه دوم
",1401/02/27,0,0,28,564285000,15800000000
ObjectId(628492a472c0ad6a3b118fe2),3187474,اداری,"
جنت آباد بالاتر از همت
",1401/02/27,3,3,157,65000000,10205000000
ObjectId(628492a672c0ad6a3b118fe3),3238983,اداری,"
جنت آباد بالاتر از همت
",1401/02/27,0,3,125,65000000,8125000000
ObjectId(628492a972c0ad6a3b118fe4),3332040,اداری,"
جنت آباد مركزی نرسیده به 20 متری گلستان
",1401/02/27,1,1,70,65000000,4550000000
ObjectId(628492ac72c0ad6a3b118fe5),3284984,اداری,"
جنت آباد مركزی نرسیده به 20 متری گلستان
",1401/02/27,1,1,50,65000000,3250000000
ObjectId(628492af72c0ad6a3b118fe6),3238982,اداری,"
جنت آباد بالاتر از همت
",1401/02/27,0,1,65,65000000,4225000000
ObjectId(628492b272c0ad6a3b118fe7),3238980,اداری,"
جنت آباد بالاتر از همت
",1401/02/27,0,2,80,65000000,5200000000
ObjectId(628492b472c0ad6a3b118fe8),3724002,آپارتمان,"
جلفا خ ارسباران
",1401/02/27,1,2,111,49549000,5500000000
ObjectId(628492b672c0ad6a3b118fe9),3754067,تجاری,"
فاطمی نرسیده به خ حجاب
",1401/02/27,2,0,130,100000000,13000000000
ObjectId(628492b872c0ad6a3b118fea),3881708,اداری,"
توانیر نرسیده به خ منش
",1401/02/27,2,2,137,90000000,12330000000
ObjectId(628492ba72c0ad6a3b118feb),3757723,اداری,"
امیرآباد كارگرشمالی
",1401/02/27,0,12,630,180000000,36000000000
ObjectId(628492bc72c0ad6a3b118fec),3820865,آپارتمان,"
ظفر خ فرید افشار
",1401/02/27,2,1,90,55555000,5000000000
ObjectId(628492bf72c0ad6a3b118fed),3319563,مغازه,"
شهران بالاتر از پارك امیر
",1401/02/27,0,0,20,300000000,6000000000
ObjectId(628492c172c0ad6a3b118fee),3623399,کلنگی,"
دهكده المپیك خ طبیعت
",1401/02/27,0,0,300,73333000,22000000000
ObjectId(628492c472c0ad6a3b118fef),3568862,اداری,"
بلواركشاورز خ وصال شیرازی
",1401/02/27,1,2,150,40000000,6000000000
ObjectId(628492c772c0ad6a3b118ff0),3587642,اداری,"
بلواركشاورز خ وصال شیرازی
",1401/02/27,0,8,550,29000000,16000000000
ObjectId(628492c972c0ad6a3b118ff1),3568860,آپارتمان,"
بلواركشاورز خ وصال شیرازی
",1401/02/27,4,2,100,34000000,3400000000
ObjectId(628492cb72c0ad6a3b118ff2),3427266,زمین,"
كن خ كوهسار روبروی باشگاه
",1401/02/27,0,0,0,90000000,25470000000
ObjectId(628492cf72c0ad6a3b118ff3),3880200,تجاری,"
ظفر زرگنده نرسیده به خ دانشگر
",1401/02/27,0,0,230,250000000,83750000000
ObjectId(628492d372c0ad6a3b118ff4),3786561,مستغلات,"
جشنواره خ محمدی
",1401/02/27,0,2,150,87120000,11500000000
ObjectId(628492d572c0ad6a3b118ff5),3741437,کلنگی,"
تهرانپارس بین باقری و اردیبهشت
",1401/02/27,0,0,200,73330000,11000000000
ObjectId(628492d872c0ad6a3b118ff6),3854082,مستغلات,"
تهرانپارس فلكه سوم بین خ عادل وطاهری
",1401/02/27,0,16,800,96000000,40320000000
ObjectId(628492db72c0ad6a3b118ff7),2763029,مغازه,"
ستارخان نرسیده به خ خسرو جنوبی
",1401/02/27,2,0,14,100000000,1400000000
ObjectId(628492dd72c0ad6a3b118ff8),2561644,مستغلات,"
تهرانپارس بین فلكه 3 و 4
",1401/02/27,0,12,740,110000000,45760000000
ObjectId(628492e072c0ad6a3b118ff9),3832256,آپارتمان,"
نیرو هوایی خ ششم
",1401/02/27,3,2,91,34060000,3100000000
ObjectId(628492e372c0ad6a3b118ffa),3833195,مغازه,"
جنت آباد جنوبی پایین تر از همت
",1401/02/27,3,0,14,125000000,1750000000
ObjectId(628492e572c0ad6a3b118ffb),3884391,اداری,"
شریعتی نرسیده به میدان قدس
",1401/02/27,4,1,100,93000000,9300000000
ObjectId(628492e872c0ad6a3b118ffc),3889668,اداری,"
سپهبد نرسیده به خ شاداب
",1401/02/27,4,3,121,33057000,4000000000
ObjectId(628492eb72c0ad6a3b118ffd),3754132,مستغلات,"
پیروزی خ پرواز
",1401/02/27,0,1,132,41176000,3500000000
ObjectId(628492ed72c0ad6a3b118ffe),3786082,مستغلات,"
پیروزی خ افراسیابی
",1401/02/27,0,2,120,46875000,3000000000
ObjectId(628492ef72c0ad6a3b118fff),3889667,آپارتمان,"
دروس بلوار شهرزاد ك خدمتی
",1401/02/27,2,3,173,98265000,17000000000
ObjectId(628492f272c0ad6a3b119000),3856806,آپارتمان,"
پیروزی ك مسلسل
",1401/02/27,4,1,48,13541000,650000000
ObjectId(628492f572c0ad6a3b119001),3889666,آپارتمان,"
دروس بلوار شهرزاد ك خدمتی
",1401/02/27,1,3,170,100000000,17000000000
ObjectId(628492f872c0ad6a3b119002),3822548,کلنگی,"
ستارخان توحید
",1401/02/27,0,0,50,40000000,2400000000
ObjectId(628492fa72c0ad6a3b119003),3368306,کلنگی,"
طرشت خ حبیب اللهی
",1401/02/27,0,0,163,75757000,10000000000
ObjectId(628492fd72c0ad6a3b119004),3830864,اداری,"
طرشت بلوار تیموری
",1401/02/27,5,3,150,43000000,6450000000
ObjectId(6284930172c0ad6a3b119005),3889665,آپارتمان,,1401/02/27,2,2,86,85000000,7650000000
ObjectId(6284930472c0ad6a3b119006),3883715,تجاری,"
بلوارفردوس شرق نرسیده به بانك ملی
",1401/02/27,0,0,200,450000000,90000000000
ObjectId(6284930872c0ad6a3b119007),3231528,اداری,"
بلوار فردوس رامین جنوبی
",1401/02/27,0,32,1720,85000000,1.46E+11
ObjectId(6284930a72c0ad6a3b119008),3240315,اداری,"
ستارخان نرسیده به بازار سنتی
",1401/02/27,4,2,90,85000000,7650000000
ObjectId(6284930d72c0ad6a3b119009),3525419,اداری,"
ستارخان برق آلستوم
",1401/02/27,2,2,105,40000000,4200000000
ObjectId(6284931272c0ad6a3b11900a),3590567,آپارتمان,"
شهرك غرب خ دادمان
",1401/02/27,3,3,160,75000000,12000000000
ObjectId(6284931672c0ad6a3b11900b),3841257,اداری,"
عباس آباد بالاتر از سهروردی شمالی
",1401/02/27,2,4,100,50000000,5000000000
ObjectId(6284931872c0ad6a3b11900c),3840608,مستغلات,"
شهرك غرب بلوار دادمان
",1401/02/27,0,7,300,333333000,67000000000
ObjectId(6284931a72c0ad6a3b11900d),3713640,اداری,"
عباس آباد خ سرافراز
",1401/02/27,0,3,120,52000000,6240000000
ObjectId(6284931d72c0ad6a3b11900e),3789204,آپارتمان,"
نامجو چهارراه معینیه
",1401/02/27,2,1,60,23500000,1410000000
ObjectId(6284931f72c0ad6a3b11900f),3568484,اداری,"
سیدخندان ضلع جنوب غربی پل
",1401/02/27,2,6,200,100000000,20000000000
ObjectId(6284932172c0ad6a3b119010),3822116,اداری,"
سهروردی شمالی بالاتراز مطهری
",1401/02/27,3,3,115,30000000,3450000000
